task_id,domain,criterion_id,criterion_type_normalized,weight,dependent_criteria,descendant_count,direct_score_pp,structural_exposure_pp,description
1091,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[4],0,14.285714285714286,14.285714285714286,"Computes the gross profit of IonVector to be $20,553,874.00 (acceptable value is $20,553,874.00)"
1091,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),"[2, 4]",0,14.285714285714286,14.285714285714286,Recommends that IonVector should be considered the top acquisition target
1091,Consulting,7,Reasoning,Not primary objective,[],0,14.285714285714286,14.285714285714286,Rationale for recommendation includes reference to the company's stated priority being addressing a deficiency in controls
1122,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[5],0,14.285714285714286,14.285714285714286,Calculates NPS for Gen Z as -28 (acceptable range is - 29 to - 27).
1122,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Calculates NPS for Boomers as -28 (acceptable range is - 29 to - 27).
1122,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,States that the region Northeast has the highest NPS.
1122,Consulting,4,Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Provides at least one actionable strategy to improve NPS: -Fix customer pain points -Train staff to delight -Improve dining experiences
1122,Consulting,5,Extraction (recall) + Reasoning,Not primary objective,[],1,14.285714285714286,28.571428571428573,States there are 113 promoters for Gen Z (acceptable value is 113)
1122,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Calculates NPS for Millennials as -22 (acceptable range is - 23 to - 21).
1122,Consulting,7,Style,Primary objective(s),[],0,14.285714285714286,14.285714285714286,Presents the answers as a memo.
1150,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],4,10.0,50.0,States that the total score for the Clothing product category is 4.78 (acceptable range is 4.76 to 4.80).
1150,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],4,10.0,50.0,States that the total score for the Electronics product category is 3.99 (acceptable range is 3.97 to 4.01).
1150,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],4,10.0,50.0,States that the total score for the Food product category is 2.52 (acceptable range is 2.50 to 2.54).
1150,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],4,10.0,50.0,States that the total score for the Furniture product category is 1.22 (acceptable range is 1.20 to 1.24).
1150,Consulting,5,Reasoning,Primary objective(s),"[1, 2, 3, 4]",3,10.0,40.0,Recommends the Furniture product category for BudgetBuy's promotional campaign.
1150,Consulting,6,Reasoning,Primary objective(s),"[7, 8]",0,10.0,10.0,"States that the expected reduction in profits from implementing the promotional campaign on the Furniture category next year is $778,707 (acceptable range is $778,600 to $778,800)."
1150,Consulting,7,Extraction (recall) + Reasoning,Not primary objective,[5],1,10.0,20.0,"States that the profits associated with the Furniture product category next year without a promotional campaign will be $1,868,434 (acceptable range is $1,867,434 to $1,869,434)."
1150,Consulting,8,Extraction (recall) + Reasoning,Not primary objective,[5],1,10.0,20.0,"States that the profits associated with the Furniture product category next year with a promotional campaign will be $1,089,727 (acceptable range is $1,088,727 to $1,090,727)."
1150,Consulting,9,Reasoning,Primary objective(s),[],0,10.0,10.0,"States that the promotional campaign might bolster the sales of all categories for one or more of the following reasons: - The campaign may drive more new customers to the client's stores - The campaign may drive existing customers to visit the client's stores more frequently - The campaign may drive customers to spend more overall (e.g., because they believe they are getting a good value)"
1150,Consulting,10,Style,Primary objective(s),[],0,10.0,10.0,Presents the answers in a memo
1149,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Identifies that the average One View Premium card user spends $18,229.65 more annually than the average One View Standard card user (acceptable range is $18,220 to $18,240)."
1149,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Identifies that One View Standard users have $7,267.80 more in average monthly spend subject to interest charges than One View Premium card users (acceptable range is $7,250.00 to $7,280.00)."
1149,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Identifies that One View Standard users have $2,268.78 more in average monthly spend subject to interest charges than One View Advantage users (acceptable range is $2,250.00 to $2,280.00)."
1149,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[],0,14.285714285714286,14.285714285714286,"Identifies the reason why the One View Advantage card is generating more revenue in the 'Other Fees' category is because it is likely accumulating more in foreign transaction fees, given it is a travel card."
1149,Consulting,5,Reasoning,Primary objective(s),"[6, 7]",0,14.285714285714286,14.285714285714286,Recommends that One View Bank converts One View Standard cardholders to One View Advantage cards.
1149,Consulting,6,Extraction (recall) + Reasoning,Not primary objective,[],1,14.285714285714286,28.571428571428573,Identifies that One View Bank can generate $232.45 more in revenue in Year 2 per One View Advantage cardholder versus the average One View Standard cardholder (acceptable range is $232 to $233).
1149,Consulting,7,Extraction (recall) + Reasoning,Not primary objective,[],1,14.285714285714286,28.571428571428573,Identifies that One View Bank can generate $680.39 less in revenue in Year 2 per One View Premium cardholder versus the average One View Standard cardholder (acceptable range is $675.00 to $685.00).
1166,Consulting,1,Extraction (recall) + Reasoning,Primary objective(s),[],2,16.666666666666668,50.0,Determines that Union Square had the highest scope 1 emissions
1166,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[1],0,16.666666666666668,16.666666666666668,"Computes that the scope 1 emissions of Union Square store were 3,584.70 tons CO2 (acceptable value is 3,584.70 tons CO2)"
1166,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[1],0,16.666666666666668,16.666666666666668,"Calculates the scope 3 emissions for the Union Square store to be 4,917.50 tons CO2 (acceptable value is 4,917.50 tons CO2)"
1166,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[5],0,16.666666666666668,16.666666666666668,"Determines that the combined scope 1 and scope 3 emissions for the meat department is 8,683.34 tons CO2 (acceptable value is 8,683.34 tons CO2)"
1166,Consulting,5,Extraction (recall) + Reasoning,Not primary objective,[],1,16.666666666666668,33.333333333333336,States that meat is the department that has the highest total aggregated scope 1 emissions in 2024
1166,Consulting,6,Reasoning,Primary objective(s),[],0,16.666666666666668,16.666666666666668,"Recommends one of the following as ways to deal with increasing costs associated with reduced emissions: - pass along the costs in the form of higher prices to consumers - the company could enter into longer term contracts which help suppliers have the certainty to finance the emissions reductions projects directly. - engage in cost-cutting initiatives to offset the cost (e.g., strategic sourcing) - reduce internal profitability targets - source offsetting funding from other external sources (e.g., government, environmental associations)"
1169,Consulting,1,Reasoning,Primary objective(s),"[7, 8]",5,10.0,60.0,Lists US as the top region in the final recommendation
1169,Consulting,2,Extraction (recall) + Reasoning,Primary objective(s),[1],0,10.0,10.0,"States that US passenger volume is 19,028,799 (acceptable value is 19,028,799)"
1169,Consulting,3,Extraction (recall) + Reasoning,Primary objective(s),[1],0,10.0,10.0,States that the US's Big Mac average price is $4.79 (acceptable value is $4.79)
1169,Consulting,4,Extraction (recall) + Reasoning,Primary objective(s),[1],2,10.0,30.0,Lists Europe as the 2nd top region in the final recommendation
1169,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[4],0,10.0,10.0,"States that Europe passenger volume as 1,584,562 (acceptable value is 1,584,562)"
1169,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[4],0,10.0,10.0,States that Europe's Big Mac average price is $3.93 (acceptable value is $3.93)
1169,Consulting,7,Extraction (recall) + Reasoning,Not primary objective,[],6,10.0,70.0,Identifies US as the best ranked for total enplaned passengers
1169,Consulting,8,Extraction (recall) + Reasoning,Not primary objective,[],6,10.0,70.0,Identifies US as the best ranked for average big mac prices
1169,Consulting,9,Style,Primary objective(s),[],0,10.0,10.0,Output is in table format
1169,Consulting,10,Reasoning,Primary objective(s),[],0,10.0,10.0,States one of the following as the biggest risk of choosing a region based on the two factors: - Intense competition - Potential misalignment with company niche - Potential misalignment with company's existing geo footprint - Leaves out other important considerations - Does not account for differences within each georegion
1170,Consulting,1,Extraction (recall) + Reasoning,Not primary objective,[],1,7.6923076923076925,15.384615384615385,Calculates the rejection rate in 2023 as 40.7% (Acceptable value is 40.7%)
1170,Consulting,2,Extraction (recall) + Reasoning,Not primary objective,[],1,7.6923076923076925,15.384615384615385,Calculates the rejection rate in 2024 as 32.4% (Acceptable value is 32.4%)
1170,Consulting,3,Extraction (recall) + Reasoning,Not primary objective,[],1,7.6923076923076925,15.384615384615385,Calculates the rejection rate in 2025 as 28.4% (Acceptable value is 28.4%)
1170,Consulting,4,Reasoning,Primary objective(s),"[1, 2, 3]",0,7.6923076923076925,7.6923076923076925,States that the CEO's hypothesis is not true.
1170,Consulting,5,Extraction (recall) + Reasoning,Primary objective(s),[],2,7.6923076923076925,23.076923076923077,Identifies 'Finishing' as the reason for highest rejections in 2023
1170,Consulting,6,Extraction (recall) + Reasoning,Primary objective(s),[],2,7.6923076923076925,23.076923076923077,Identifies 'Rust' as the reason for highest rejections in 2024
1170,Consulting,7,Extraction (recall) + Reasoning,Primary objective(s),[],2,7.6923076923076925,23.076923076923077,Identifies 'Finishing' as the reason for highest rejections in 2025
1170,Consulting,8,Extraction (recall) + Reasoning,Primary objective(s),[5],0,7.6923076923076925,7.6923076923076925,"Calculates the percentage share of cases rejected due to 'Finishing' issues, out of total rejected cases in 2023 as 29.6% (Acceptable value is 29.6%)"
1170,Consulting,9,Extraction (recall) + Reasoning,Primary objective(s),[6],0,7.6923076923076925,7.6923076923076925,"Calculates the percentage share of cases rejected due to 'Rust' issues, out of total rejected cases in 2024 as 32.9% (Acceptable value is 32.9%)"
1170,Consulting,10,Extraction (recall) + Reasoning,Primary objective(s),[7],0,7.6923076923076925,7.6923076923076925,"Calculates the percentage share of cases rejected due to 'Finishing' issues, out of total rejected cases in 2025 as 33.3% (Acceptable value is 33.3%)"
1170,Consulting,11,Reasoning,Primary objective(s),"[5, 6, 7]",0,7.6923076923076925,7.6923076923076925,Suggests at least one of the following corrective measures to reduce rejection: 1. Better Storage Environment: Prevents formation of rust on metal parts. 2. Usage of Modern High Quality Tools & Machines: Helpful in more finished product 3. Improved Packaging: Helps in maintaining the finish of the product and prevent rust as well 4. Employee training 5. Hiring a more skilled workforce 6. Employee incentives to reduce quality errors 7. Review and/or standardize production procedures 8. Changing source inputs to more rust-resistant materials 9. Reducing timeframes between production and shipping
